state,action,reward,sprime,aprime,state,action,reward,sprime,aprime,state,action,reward,sprime,aprime,state,action,reward,sprime,aprime,state,action,reward,sprime,aprime,state,action,reward,sprime,aprime,state,action,reward,sprime,aprime,state,action,reward,sprime,aprime
12,2,2,2,12,1,0,75,0,1,1,0,21,0,1,13,3,12,2,8,14,2,0,2,14,12,0,56,2,8,1,0,93,0,1,3,1,2,0,1
12,2,0,0,8,1,0,62,3,7,1,0,81,0,1,8,2,73,0,0,14,2,1,2,12,8,2,52,2,14,1,0,81,0,1,1,0,9,0,1
8,0,12,0,8,7,3,17,3,7,1,0,78,0,1,0,0,16,0,0,12,2,3,0,4,14,2,2,3,10,1,0,93,0,1,1,0,75,0,1
8,0,75,0,8,7,3,20,3,7,1,0,93,0,1,0,0,64,1,10,4,0,18,0,8,10,3,13,0,12,1,0,90,0,1,1,0,96,0,1
8,0,93,0,8,7,3,64,0,1,1,0,69,3,5,10,1,45,2,11,8,0,43,2,12,12,0,29,2,8,1,0,72,1,5,1,0,81,0,1
8,0,81,0,8,1,0,57,0,1,5,3,44,3,5,11,2,4,2,11,12,2,50,2,12,8,2,42,0,12,5,1,41,1,7,1,0,50,0,17
8,0,93,0,8,1,0,69,0,1,5,3,55,0,4,11,2,2,2,11,12,2,10,2,12,12,0,16,0,12,7,1,3,1,7,17,0,30,0,17
8,0,60,2,14,1,0,86,2,3,4,0,55,0,0,11,2,2,2,14,12,2,0,0,8,12,0,56,0,12,7,1,0,1,7,17,0,30,0,21
14,2,22,2,14,3,2,63,2,3,0,0,69,0,1,14,2,1,2,14,8,0,18,0,8,12,0,52,0,12,7,1,3,1,3,21,0,6,0,21
14,2,8,2,14,3,2,7,3,7,1,0,73,3,5,14,2,1,2,14,8,0,87,0,8,12,0,40,2,14,3,1,2,1,3,21,0,6,0,21
14,2,2,2,14,7,3,12,1,5,5,3,18,3,21,14,2,2,2,6,8,0,78,0,8,14,2,7,0,62,3,1,2,1,3,21,0,4,0,21
14,2,1,2,14,5,1,51,0,1,21,3,81,0,4,6,2,1,2,14,8,0,90,0,8,62,0,43,2,46,3,1,3,0,1,21,0,4,0,21
14,2,2,2,14,1,0,9,0,1,4,0,55,0,1,14,2,2,2,12,8,0,93,0,8,46,2,39,2,46,1,0,15,0,1,21,0,6,0,21
14,2,2,2,12,1,0,81,0,1,1,0,66,0,1,12,2,3,2,8,8,0,78,0,8,46,2,55,2,44,1,0,72,0,1,21,0,1,2,23
12,2,3,0,8,1,0,75,1,5,1,0,77,3,5,8,2,0,2,8,8,0,93,0,8,44,2,46,2,44,1,0,96,0,1,23,2,31,2,23
8,0,21,0,8,5,1,26,3,7,5,3,30,3,5,8,2,0,2,8,8,0,68,2,14,44,2,54,0,40,1,0,81,0,1,23,2,46,2,29
8,0,66,0,8,7,3,5,3,7,5,3,53,0,4,8,2,3,2,8,14,2,27,2,14,40,0,5,2,8,1,0,93,0,1,29,2,56,2,27
8,0,93,0,8,7,3,60,2,0,4,0,59,0,1,8,2,0,0,0,14,2,7,2,14,8,2,57,2,8,1,0,64,1,21,27,2,56,2,27
8,0,93,0,8,0,2,92,2,0,1,0,78,0,1,0,0,24,0,0,14,2,1,2,6,8,2,12,2,8,21,1,4,1,21,27,2,48,1,31
8,0,78,0,8,0,2,26,0,1,1,0,75,0,1,0,0,104,0,0,6,2,4,2,14,8,2,0,2,8,21,1,54,1,21,31,1,56,3,30
8,0,93,0,8,1,0,18,0,1,1,0,37,3,23,0,0,112,0,0,14,2,2,2,12,8,2,0,2,8,21,1,24,1,7,30,3,43,1,15
8,0,93,0,8,1,0,75,0,1,23,3,40,3,23,0,0,124,0,0,12,2,2,0,8,8,2,3,0,0,7,1,0,1,7,15,1,17,1,14
8,0,78,0,8,1,0,93,0,1,23,3,68,3,23,0,0,124,0,0,8,0,18,0,8,0,0,20,0,0,7,1,0,1,7,14,1,7,1,11
8,0,54,2,14,1,0,78,0,1,23,3,61,0,1,0,0,104,0,0,8,0,78,0,8,0,0,92,0,0,7,1,3,2,2,11,1,1,1,11
14,2,23,2,14,1,0,64,1,5,1,0,60,0,1,0,0,102,2,1,8,0,81,0,8,0,0,128,0,0,2,2,0,2,2,11,1,1,1,15
14,2,4,2,14,5,1,23,3,7,1,0,69,0,1,1,2,48,3,5,8,0,93,0,8,0,0,120,0,0,2,2,0,2,2,15,1,0,3,5
14,2,0,2,14,7,3,1,3,7,1,0,90,0,1,5,3,1,3,13,8,0,86,0,10,0,0,108,0,0,2,2,0,1,7,5,3,14,3,5
14,2,2,2,14,7,3,38,0,6,1,0,77,3,5,13,3,57,2,1,10,0,48,2,14,0,0,111,2,8,7,1,0,1,7,5,3,51,0,1
14,2,1,2,14,6,0,54,2,0,5,3,26,1,7,1,2,96,0,0,14,2,11,3,47,8,2,69,2,8,7,1,1,1,7,1,0,57,0,1
14,2,2,2,12,0,2,56,2,3,7,1,12,1,7,0,0,12,0,0,47,3,62,1,46,8,2,15,2,8,7,1,2,1,3,1,0,60,0,1
12,2,2,0,8,3,2,4,3,7,7,1,6,0,1,0,0,108,0,0,46,1,45,2,14,8,2,3,2,8,3,1,0,2,2,1,0,67,3,5
8,0,15,0,8,7,3,12,1,5,1,0,3,1,3,0,0,67,2,11,14,2,16,0,10,8,2,3,0,0,2,2,3,0,0,5,3,17,1,7
8,0,75,0,8,5,1,54,0,1,3,1,30,1,3,11,2,27,2,11,10,0,4,2,14,0,0,12,0,0,0,0,17,2,2,7,1,19,1,7
8,0,93,0,8,1,0,6,0,1,3,1,4,1,3,11,2,6,2,11,14,2,20,2,14,0,0,96,0,0,2,2,69,2,2,7,1,2,1,7
8,0,78,0,8,1,0,87,0,1,3,1,0,1,2,11,2,1,2,14,14,2,10,2,14,0,0,123,2,4,2,2,3,1,7,7,1,2,1,7
8,0,93,0,8,1,0,65,1,5,2,1,0,0,1,14,2,1,2,14,14,2,1,2,14,4,2,66,2,4,7,1,0,1,7,7,1,2,1,3
8,0,80,0,10,5,1,33,3,7,1,0,12,0,1,14,2,1,2,6,14,2,1,2,14,4,2,21,2,4,7,1,1,1,7,3,1,2,2,2
10,0,26,2,14,7,3,3,3,7,1,0,75,0,1,6,2,2,2,14,14,2,0,2,14,4,2,2,0,12,7,1,4,2,2,2,2,3,2,2
14,2,24,2,14,7,3,24,3,7,1,0,80,1,3,14,2,0,2,12,14,2,2,2,12,12,0,12,2,8,2,2,3,2,2,2,2,0,2,2
14,2,53,2,46,7,3,101,0,1,3,1,44,1,3,12,2,2,2,12,12,2,0,0,8,8,2,37,0,12,2,2,0,2,2,2,2,1,1,7
46,2,17,2,14,1,0,57,0,1,3,1,16,1,3,12,2,2,2,12,8,0,18,0,8,12,0,17,2,8,2,2,0,1,7,7,1,2,1,7
14,2,1,2,14,1,0,66,0,1,3,1,2,0,1,12,2,0,2,8,8,0,84,0,8,8,2,67,3,10,7,1,0,1,7,7,1,2,1,3
14,2,0,2,12,1,0,90,0,1,1,0,9,0,1,8,2,3,2,8,8,0,78,0,8,10,3,0,3,10,7,1,1,1,7,3,1,2,2,2
12,2,2,2,12,1,0,90,0,1,1,0,75,0,1,8,2,0,2,8,8,0,93,0,8,10,3,77,2,8,7,1,1,2,2,2,2,0,2,2
12,2,0,2,12,1,0,44,3,7,1,0,93,0,1,8,2,3,2,8,8,0,78,0,8,8,2,72,2,8,2,2,0,2,2,2,2,2,1,3
12,2,0,0,8,7,3,18,3,7,1,0,78,0,1,8,2,0,0,0,8,0,89,2,12,8,2,21,2,8,2,2,0,1,3,3,1,0,1,7
8,0,12,0,8,7,3,24,3,7,1,0,90,0,1,0,0,16,0,0,12,2,48,2,12,8,2,0,2,8,3,1,1,1,7,7,1,2,1,3
8,0,72,0,8,7,3,59,0,1,1,0,93,0,1,0,0,96,0,0,12,2,26,3,40,8,2,0,2,8,7,1,2,1,3,3,1,0,2,2
8,0,81,0,8,1,0,63,0,1,1,0,45,1,7,0,0,128,0,0,40,3,61,0,8,8,2,4,0,0,3,1,0,2,2,2,2,12,2,2
8,0,93,0,8,1,0,84,0,1,7,1,23,1,7,0,0,108,0,0,8,0,45,0,8,0,0,16,0,0,2,2,0,1,3,2,2,0,1,3
8,0,93,0,8,1,0,75,0,1,7,1,3,1,7,0,0,124,0,0,8,0,66,0,8,0,0,92,0,0,3,1,0,2,2,3,1,0,1,3
8,0,78,0,8,1,0,78,3,7,7,1,0,1,7,0,0,120,0,0,8,0,87,0,8,0,0,132,0,0,2,2,1,2,2,3,1,2,1,3
8,0,93,0,8,7,3,17,3,7,7,1,1,1,3,0,0,86,2,1,8,0,87,0,8,0,0,108,0,0,2,2,2,1,3,3,1,0,2,2
8,0,93,0,8,7,3,17,3,7,3,1,2,1,3,1,2,61,2,3,8,0,61,2,12,0,0,88,0,12,3,1,1,1,7,2,2,3,0,0
8,0,47,2,14,7,3,71,0,1,3,1,2,1,3,3,2,6,2,3,12,2,25,2,14,12,0,62,0,12,7,1,1,1,3,0,0,25,2,2
14,2,24,2,14,1,0,66,0,1,3,1,0,0,1,3,2,0,2,2,14,2,4,2,14,12,0,52,0,12,3,1,3,2,2,2,2,66,2,2
14,2,3,2,14,1,0,63,0,1,1,0,21,0,1,2,2,2,2,6,14,2,2,2,12,12,0,29,0,62,2,2,0,2,2,2,2,3,1,7
14,2,0,2,14,1,0,93,0,1,1,0,66,0,1,6,2,2,2,6,12,2,4,2,12,62,0,29,0,62,2,2,1,1,3,7,1,0,1,7
14,2,2,2,14,1,0,78,3,7,1,0,96,0,1,6,2,2,2,6,12,2,2,0,8,62,0,23,0,62,3,1,2,1,7,7,1,3,1,3
14,2,2,2,12,7,3,18,3,7,1,0,93,0,1,6,2,0,2,4,8,0,12,0,8,62,0,20,3,15,7,1,1,1,3,3,1,0,2,2
12,2,0,0,8,7,3,18,3,7,1,0,74,3,5,4,2,2,2,12,8,0,75,0,8,15,3,0,3,15,3,1,6,2,2,2,2,0,2,2
8,0,21,0,8,7,3,77,0,1,5,3,22,1,7,12,2,2,2,12,8,0,93,0,8,15,3,0,3,15,2,2,0,2,2,2,2,0,1,3
8,0,81,0,8,1,0,63,0,1,7,1,29,1,7,12,2,0,2,8,8,0,78,0,8,15,3,28,2,14,2,2,0,2,2,3,1,0,1,7
8,0,81,0,8,1,0,72,0,1,7,1,4,0,1,8,2,3,2,8,8,0,93,0,8,14,2,27,2,14,2,2,0,1,7,7,1,2,1,3
8,0,90,0,8,1,0,75,0,1,1,0,15,0,1,8,2,0,2,8,8,0,40,1,42,14,2,4,0,12,7,1,2,1,7,3,1,0,2,2
8,0,84,0,10,1,0,86,0,1,1,0,62,1,3,8,2,0,2,8,42,1,6,1,42,12,0,14,0,12,7,1,1,1,7,2,2,3,2,2
10,0,36,2,46,1,0,44,3,7,3,1,21,1,7,8,2,4,0,0,42,1,51,1,46,12,0,26,2,14,7,1,0,1,3,2,2,3,2,2
46,2,32,2,46,7,3,18,3,7,7,1,2,0,6,0,0,16,0,0,46,1,56,3,47,14,2,39,2,14,3,1,0,2,2,2,2,0,1,3
46,2,50,2,46,7,3,21,3,7,6,0,16,1,3,0,0,100,0,0,47,3,53,1,45,14,2,5,2,14,2,2,3,0,0,3,1,0,1,7
46,2,25,2,14,7,3,71,0,1,3,1,33,1,7,0,0,108,0,0,45,1,31,3,13,14,2,1,2,14,0,0,25,2,2,7,1,2,1,3
14,2,2,2,14,1,0,66,0,1,7,1,9,1,3,0,0,124,0,0,13,3,3,2,15,14,2,1,2,14,2,2,66,2,2,3,1,2,2,2
14,2,1,2,12,1,0,69,0,1,3,1,2,1,3,0,0,124,0,0,15,2,15,0,4,14,2,0,0,12,2,2,3,1,7,2,2,0,2,2
12,2,2,2,12,1,0,82,0,1,3,1,2,0,1,0,0,91,2,1,4,0,4,2,12,12,0,8,0,12,7,1,1,1,7,2,2,2,1,3
12,2,0,2,12,1,0,66,3,7,1,0,21,0,1,1,2,47,3,13,12,2,24,3,13,12,0,50,0,12,7,1,2,1,7,3,1,1,1,7
12,2,3,0,8,7,3,17,3,7,1,0,84,0,1,13,3,3,3,13,13,3,2,3,13,12,0,54,2,6,7,1,0,2,2,7,1,1,1,3
8,0,12,0,8,7,3,25,3,7,1,0,78,0,1,13,3,43,2,8,13,3,60,0,4,6,2,35,2,14,2,2,3,2,2,3,1,0,2,2
8,0,75,0,8,7,3,68,0,1,1,0,93,0,1,8,2,104,0,0,4,0,65,0,8,14,2,5,2,14,2,2,3,1,3,2,2,0,2,2
8,0,93,0,8,1,0,57,0,1,1,0,78,0,1,0,0,4,0,0,8,0,45,0,8,14,2,1,0,12,3,1,1,1,7,2,2,1,1,3
8,0,78,1,8,1,0,78,0,1,1,0,93,0,1,0,0,96,0,0,8,0,66,1,12,12,0,6,0,12,7,1,1,1,3,3,1,0,1,3
8,1,72,0,8,1,0,78,1,1,1,0,90,1,1,0,0,67,1,11,12,1,8,2,15,12,0,54,1,12,3,1,1,1,2,3,1,0,1,3
8,0,21,0,8,1,1,64,2,3,1,1,41,1,7,11,1,24,2,11,15,2,53,3,47,12,1,46,0,12,2,1,0,2,2,3,1,3,2,2
8,0,87,0,8,3,2,5,3,7,7,1,3,1,7,11,2,2,2,15,47,3,64,1,45,12,0,14,0,12,2,2,1,0,0,2,2,0,0,0
8,0,90,0,8,7,3,4,3,7,7,1,0,1,7,15,2,1,2,11,45,1,11,3,13,12,0,8,2,44,0,0,11,2,2,0,0,19,0,1
8,0,78,0,8,7,3,74,0,1,7,1,0,1,2,11,2,1,2,15,13,3,1,2,15,44,2,8,2,44,2,2,66,2,2,1,0,60,2,2
8,0,69,0,10,1,0,57,0,1,2,1,3,1,2,15,2,0,2,14,15,2,10,2,12,44,2,50,2,44,2,2,24,3,6,2,2,65,1,6
10,0,47,2,14,1,0,69,0,1,2,1,3,0,1,14,2,2,2,14,12,2,6,2,12,44,2,32,0,12,6,3,6,1,7,6,1,8,1,6
14,2,22,2,14,1,0,87,0,1,1,0,12,0,1,14,2,1,2,6,12,2,6,0,8,12,0,15,2,8,7,1,28,1,3,6,1,1,1,6
14,2,5,2,14,1,0,90,0,1,1,0,75,0,1,6,2,2,2,14,8,0,18,0,8,8,2,63,2,8,3,1,11,0,1,6,1,8,1,3
14,2,0,2,14,1,0,31,3,7,1,0,93,0,1,14,2,1,2,14,8,0,47,0,10,8,2,7,0,40,1,0,9,0,1,3,1,2,1,3
14,2,1,2,14,7,3,17,3,7,1,0,81,0,1,14,2,0,2,12,10,0,41,2,15,40,0,8,2,8,1,0,65,1,3,3,1,3,0,1
14,2,1,2,14,7,3,25,3,7,1,0,66,1,3,12,2,1,2,8,15,2,0,2,15,8,2,57,2,8,3,1,50,2,2,1,0,18,0,1
14,2,2,2,12,7,3,52,0,1,3,1,3,3,23,8,2,3,2,8,15,2,0,2,15,8,2,6,2,8,2,2,12,2,2,1,0,69,0,1
12,2,0,2,12,1,0,49,0,1,23,3,52,3,21,8,2,0,2,8,15,2,1,2,14,8,2,3,0,0,2,2,0,3,6,1,0,93,0,1
12,2,2,0,8,1,0,78,0,1,21,3,85,0,1,8,2,3,2,8,14,2,2,2,14,0,0,16,0,0,6,3,8,1,7,1,0,93,0,1
8,0,21,0,8,1,0,71,0,1,1,0,54,0,1,8,2,3,2,8,14,2,1,2,14,0,0,96,2,8,7,1,25,1,3,1,0,81,0,1
8,0,66,0,8,1,0,58,3,7,1,0,69,0,1,8,2,1,0,0,14,2,0,2,14,8,2,48,0,12,3,1,12,1,3,1,0,93,0,1
8,0,93,0,8,7,3,18,3,7,1,0,90,0,1,0,0,16,0,0,14,2,1,2,12,12,0,18,0,12,3,1,3,0,1,1,0,90,0,1
8,0,93,0,8,7,3,20,3,7,1,0,57,3,21,0,0,104,0,0,12,2,2,2,12,12,0,54,0,12,1,0,20,0,0,1,0,78,0,1
8,0,81,0,8,7,3,67,0,1,21,3,12,3,21,0,0,124,0,0,12,2,0,0,8,12,0,62,0,12,0,0,104,0,0,1,0,59,1,7
8,0,93,0,8,1,0,57,0,1,21,3,84,3,5,0,0,108,0,0,8,0,18,0,8,12,0,50,0,12,0,0,85,1,3,7,1,24,1,7
8,0,55,2,14,1,0,72,0,1,5,3,93,0,1,0,0,120,0,0,8,0,63,0,8,12,0,20,2,46,3,1,44,1,3,7,1,4,1,7
14,2,23,2,14,1,0,83,0,1,1,0,54,0,1,0,0,120,2,1,8,0,96,0,8,46,2,32,2,46,3,1,12,1,3,7,1,1,1,7
14,2,6,2,14,1,0,56,3,7,1,0,63,0,1,1,2,61,2,3,8,0,93,0,8,46,2,48,2,46,3,1,4,1,3,7,1,1,1,7
14,2,1,2,14,7,3,17,3,7,1,0,92,3,5,3,2,16,2,3,8,0,78,0,8,46,2,56,2,44,3,1,0,0,1,7,1,1,1,3
14,2,1,2,14,7,3,23,3,7,5,3,28,3,21,3,2,5,2,2,8,0,96,0,8,44,2,54,0,40,1,0,18,0,1,3,1,2,1,3
14,2,1,2,14,7,3,72,0,1,21,3,62,3,5,2,2,2,2,6,8,0,90,0,8,40,0,4,2,8,1,0,78,0,1,3,1,1,0,1
14,2,2,2,12,1,0,60,0,1,5,3,82,0,1,6,2,2,2,6,8,0,81,0,8,8,2,51,2,8,1,0,81,0,1,1,0,12,0,1
12,2,0,0,8,1,0,78,0,1,1,0,54,0,1,6,2,2,2,6,8,0,47,2,14,8,2,3,2,8,1,0,90,0,1,1,0,72,0,1
8,0,21,0,8,1,0,78,0,1,1,0,72,0,1,6,2,2,2,6,14,2,24,2,14,8,2,3,2,8,1,0,93,0,1,1,0,81,0,1
8,0,78,1,8,1,0,82,2,3,1,0,77,3,5,6,2,2,2,12,14,2,6,1,14,8,2,3,2,8,1,0,81,0,1,1,0,93,0,1
8,1,69,0,8,3,2,24,1,7,5,3,18,1,21,12,2,0,1,8,14,1,1,2,14,8,2,1,1,0,1,0,90,1,1,1,0,93,1,1
8,0,39,1,8,7,1,5,3,7,21,1,54,3,5,8,1,0,2,8,14,2,4,1,6,0,1,4,0,0,1,1,72,0,1,1,1,60,3,5
8,1,60,0,8,7,3,7,1,7,5,3,12,1,5,8,2,3,1,8,6,1,1,2,14,0,0,24,1,0,1,0,24,1,1,5,3,1,1,7
8,0,10,2,12,7,1,22,3,7,5,1,72,0,1,8,1,3,2,8,14,2,3,2,6,0,1,76,0,0,1,1,57,0,1,7,1,40,0,1
12,2,42,2,12,7,3,14,2,3,1,0,15,0,1,8,2,3,2,8,6,2,0,2,6,0,0,36,0,0,1,0,11,1,3,1,0,3,0,1
12,2,4,2,12,3,2,57,0,1,1,0,72,0,1,8,2,3,2,8,6,2,2,2,12,0,0,120,0,0,3,1,42,1,3,1,0,75,0,1
12,2,2,0,8,1,0,9,0,1,1,0,87,0,1,8,2,3,2,8,12,2,2,2,12,0,0,108,0,0,3,1,2,1,3,1,0,65,1,7
8,0,12,0,8,1,0,72,0,1,1,0,49,3,21,8,2,6,2,8,12,2,0,0,8,0,0,97,0,12,3,1,3,2,2,7,1,22,1,7
8,0,75,0,8,1,0,68,3,7,21,3,14,3,21,8,2,0,0,0,8,0,12,0,8,12,0,62,0,12,2,2,3,0,0,7,1,3,1,7
8,0,93,0,8,7,3,15,3,7,21,3,86,3,5,0,0,16,0,0,8,0,75,0,8,12,0,14,2,46,0,0,24,2,2,7,1,0,2,2
8,0,90,0,8,7,3,20,3,7,5,3,83,0,1,0,0,100,0,0,8,0,81,0,8,46,2,32,0,62,2,2,57,2,2,2,2,2,1,3
8,0,81,0,8,7,3,58,0,1,1,0,57,0,1,0,0,124,0,0,8,0,93,0,8,62,0,44,2,44,2,2,5,3,6,3,1,7,2,2
8,0,88,2,12,1,0,40,0,1,1,0,69,0,1,0,0,104,0,0,8,0,90,0,8,44,2,12,2,44,6,3,7,1,7,2,2,3,1,3
12,2,24,2,14,1,0,57,0,1,1,0,93,0,1,0,0,102,2,4,8,0,50,2,14,44,2,57,2,44,7,1,18,1,7,3,1,3,2,2
14,2,7,2,14,1,0,86,0,1,1,0,68,3,5,4,2,61,2,6,14,2,24,2,14,44,2,52,2,44,7,1,10,1,3,2,2,9,2,2
14,2,3,2,6,1,0,56,3,7,5,3,34,3,5,6,2,9,2,14,14,2,8,2,14,44,2,30,2,8,3,1,0,1,3,2,2,1,1,7
6,2,4,2,12,7,3,18,3,7,5,3,50,3,5,14,2,3,2,12,14,2,3,2,14,8,2,3,2,8,3,1,3,0,0,7,1,1,1,7
12,2,4,2,12,7,3,23,3,7,5,3,78,0,1,12,2,6,2,12,14,2,1,2,14,8,2,0,2,8,0,0,16,0,0,7,1,1,1,7
12,2,0,0,8,7,3,30,2,3,1,0,54,0,1,12,2,3,2,8,14,2,2,2,14,8,2,0,2,8,0,0,116,2,2,7,1,3,2,2
8,0,18,0,8,3,2,77,0,1,1,0,78,0,1,8,2,6,2,8,14,2,2,2,12,8,2,0,0,0,2,2,44,1,3,2,2,0,2,2
8,0,66,0,8,1,0,12,0,1,1,0,78,0,1,8,2,0,2,8,12,2,2,0,8,0,0,24,0,0,3,1,16,1,3,2,2,3,2,2
8,0,96,0,8,1,0,75,0,1,1,0,64,3,5,8,2,3,2,8,8,0,18,0,8,0,0,96,0,0,3,1,0,1,3,2,2,3,1,7
8,0,90,0,8,1,0,93,0,1,5,3,7,3,23,8,2,0,0,0,8,0,69,0,8,0,0,88,0,12,3,1,4,1,3,7,1,2,1,7
8,0,68,0,10,1,0,38,3,7,23,3,41,3,5,0,0,16,0,0,8,0,93,0,8,12,0,62,0,12,3,1,6,0,1,7,1,2,1,7
10,0,43,2,14,7,3,18,3,7,5,3,71,0,1,0,0,88,2,4,8,0,93,0,8,12,0,48,2,14,1,0,15,0,1,7,1,3,2,2
14,2,0,2,46,7,3,21,3,7,1,0,54,0,1,4,2,50,2,12,8,0,81,0,8,14,2,25,2,14,1,0,72,0,1,2,2,0,2,2
46,2,44,2,46,7,3,31,3,7,1,0,63,0,1,12,2,10,2,12,8,0,90,0,8,14,2,3,2,14,1,0,90,0,1,2,2,0,2,2
46,2,33,2,14,7,3,84,0,1,1,0,89,3,5,12,2,2,2,8,8,0,71,2,12,14,2,0,0,12,1,0,90,0,1,2,2,1,1,7
14,2,1,2,14,1,0,63,0,1,5,3,36,3,5,8,2,3,2,8,12,2,49,0,8,12,0,6,0,12,1,0,76,1,5,7,1,0,1,7
14,2,0,2,14,1,0,81,0,1,5,3,44,3,5,8,2,0,2,8,8,0,18,1,42,12,0,58,0,12,5,1,37,1,7,7,1,3,1,7
14,2,1,2,14,1,0,78,0,1,5,3,102,0,1,8,2,3,2,8,42,1,25,1,46,12,0,52,0,12,7,1,3,1,7,7,1,3,2,2
14,2,2,2,12,1,0,88,0,1,1,0,60,0,1,8,2,3,0,0,46,1,23,2,14,12,0,62,0,12,7,1,0,1,7,2,2,0,2,2
12,2,0,0,8,1,0,39,3,7,1,0,54,0,1,0,0,16,0,0,14,2,9,1,46,12,0,60,0,12,7,1,1,1,3,2,2,6,2,2
8,0,21,0,8,7,3,18,3,7,1,0,96,0,1,0,0,100,0,0,46,1,49,2,14,12,0,52,0,12,3,1,3,2,2,2,2,1,1,7
8,0,78,0,8,7,3,21,3,7,1,0,68,3,5,0,0,124,0,0,14,2,1,2,14,12,0,49,2,14,2,2,1,1,3,7,1,1,1,7
8,0,78,0,8,7,3,53,0,1,5,3,45,1,7,0,0,108,0,0,14,2,33,1,46,14,2,22,2,14,3,1,5,2,2,7,1,3,1,7
8,0,93,0,8,1,0,57,0,1,7,1,20,3,5,0,0,120,0,0,46,1,7,2,14,14,2,6,2,14,2,2,3,1,3,7,1,3,2,2
8,0,96,0,8,1,0,72,0,1,5,3,8,1,7,0,0,124,0,0,14,2,3,2,14,14,2,0,2,14,3,1,8,2,2,2,2,0,2,2
8,0,78,0,8,1,0,90,0,1,7,1,38,0,1,0,0,74,3,5,14,2,0,2,14,14,2,2,2,14,2,2,2,1,3,2,2,0,1,7
8,0,93,0,8,1,0,38,3,7,1,0,6,0,1,5,3,17,2,15,14,2,0,2,14,14,2,0,0,12,3,1,3,2,2,7,1,0,1,7
8,0,78,0,8,7,3,17,3,7,1,0,75,0,1,15,2,20,2,12,14,2,0,2,12,12,0,13,0,12,2,2,3,2,2,7,1,2,1,3
8,0,52,2,14,7,3,25,3,7,1,0,54,1,7,12,2,6,2,12,12,2,0,2,12,12,0,38,2,14,2,2,0,2,2,3,1,0,2,2
14,2,24,2,14,7,3,54,0,1,7,1,32,3,23,12,2,5,2,8,12,2,0,2,12,14,2,32,2,44,2,2,2,1,3,2,2,3,1,3
14,2,4,2,14,1,0,51,0,1,23,3,42,1,7,8,2,3,1,10,12,2,3,0,8,44,2,52,2,44,3,1,3,1,7,3,1,3,2,2
14,2,1,2,14,1,0,78,0,1,7,1,16,1,7,10,1,0,1,10,8,0,18,0,8,44,2,50,2,44,7,1,0,1,3,2,2,0,2,2
14,2,1,2,12,1,0,78,0,1,7,1,8,1,3,10,1,2,1,10,8,0,66,0,8,44,2,43,2,8,3,1,0,1,3,2,2,0,1,3
12,2,2,2,12,1,0,50,3,7,3,1,2,1,3,10,1,3,2,8,8,0,96,0,8,8,2,0,2,8,3,1,0,2,2,3,1,0,1,7
12,2,2,2,12,7,3,17,3,7,3,1,6,0,0,8,2,5,2,12,8,0,93,0,8,8,2,0,2,8,2,2,3,0,1,7,1,0,1,7
12,2,0,0,8,7,3,21,3,7,0,0,28,0,0,12,2,2,2,8,8,0,78,0,8,8,2,0,2,8,1,0,5,0,0,7,1,4,1,7
8,0,15,0,8,7,3,67,0,1,0,0,92,0,0,8,2,1,1,10,8,0,6,2,44,8,2,3,0,0,0,0,87,2,2,7,1,0,1,7
8,0,69,0,8,1,0,54,0,1,0,0,84,1,3,10,1,2,1,10,44,2,6,2,44,0,0,12,2,1,2,2,66,2,2,7,1,1,1,7
8,0,96,0,8,1,0,69,0,1,3,1,48,1,3,10,1,2,1,10,44,2,52,3,40,1,2,45,2,1,2,2,4,3,6,7,1,0,1,3
8,0,78,0,8,1,0,87,0,1,3,1,8,1,3,10,1,3,2,8,40,3,58,0,8,1,2,9,2,1,6,3,7,1,7,3,1,0,1,3
8,0,96,0,8,1,0,71,3,7,3,1,2,0,1,8,2,1,2,12,8,0,42,0,8,1,2,3,2,1,7,1,21,1,7,3,1,0,1,3
8,0,43,2,14,7,3,18,3,7,1,0,12,0,1,12,2,2,2,8,8,0,69,0,8,1,2,3,2,1,7,1,4,1,3,3,1,0,2,2
14,2,22,2,14,7,3,25,0,6,1,0,75,0,1,8,2,0,1,10,8,0,63,3,40,1,2,0,2,3,3,1,2,1,3,2,2,0,2,2
14,2,6,2,14,6,0,37,0,1,1,0,90,0,1,10,1,0,1,10,40,3,22,1,42,3,2,0,2,3,3,1,0,0,0,2,2,3,0,1
14,2,1,2,14,1,0,63,0,1,1,0,90,0,1,10,1,4,2,8,42,1,66,0,0,3,2,2,2,3,0,0,12,0,1,1,0,3,0,1
14,2,2,2,12,1,0,78,3,7,1,0,81,0,1,8,2,0,2,8,0,0,9,0,8,3,2,1,1,7,1,0,72,0,1,1,0,0,0,1
12,2,2,2,12,7,3,18,3,7,1,0,93,0,1,8,2,0,2,8,8,0,31,3,40,7,1,0,1,7,1,0,73,1,3,1,0,54,0,1
12,2,2,2,12,7,3,33,0,6,1,0,86,3,5,8,2,0,1,10,40,3,10,1,42,7,1,2,1,7,3,1,46,1,3,1,0,78,0,1
12,2,0,0,8,6,0,48,0,1,5,3,36,3,5,10,1,0,1,10,42,1,92,1,42,7,1,1,2,3,3,1,8,1,3,1,0,93,0,1
8,0,18,0,8,1,0,63,0,1,5,3,66,0,4,10,1,2,1,10,42,1,9,2,12,3,2,2,2,3,3,1,0,0,1,1,0,90,0,1
