state,action,reward,sprime,aprime
15,0,0,0,15
15,0,0,0,15
15,0,0,0,15
15,0,0,0,15
15,0,0,0,15
15,0,0,0,15
15,0,0,0,15
15,0,48,3,63
63,3,56,3,63
63,3,16,3,15
15,3,0,3,15
15,3,0,3,15
15,3,0,3,15
15,3,0,3,15
15,3,0,3,15
15,3,0,3,15
15,3,0,3,15
15,3,0,3,15
15,3,0,3,15
15,3,0,3,15
15,3,0,3,15
15,3,54,0,6
6,0,36,0,6
6,0,36,1,6
6,1,47,0,7
7,0,8,0,7
7,0,28,0,7
7,0,0,3,15
15,3,0,3,15
15,3,0,3,15
15,3,32,1,14
14,1,33,0,7
7,0,3,0,7
7,0,25,0,7
7,0,33,0,7
7,0,22,1,15
15,1,0,3,15
15,3,0,3,15
15,3,29,0,7
7,0,19,0,7
7,0,17,0,7
7,0,33,0,7
7,0,9,3,15
15,3,0,3,15
15,3,4,3,15
15,3,27,0,7
7,0,20,0,7
7,0,22,0,7
7,0,23,3,15
15,3,0,3,15
15,3,0,3,15
15,3,19,0,7
7,0,20,0,7
7,0,21,0,7
7,0,24,2,15
15,2,0,3,15
15,3,0,3,15
15,3,18,0,7
7,0,5,3,15
15,3,0,3,15
15,3,12,0,7
7,0,15,0,7
7,0,25,0,7
7,0,9,3,15
15,3,0,3,15
15,3,14,0,7
7,0,1,0,7
7,0,19,0,7
7,0,0,3,15
15,3,0,3,15
15,3,0,3,15
15,3,0,3,15
15,3,24,0,7
7,0,19,0,7
7,0,20,0,7
7,0,28,3,15
15,3,0,3,15
15,3,0,3,15
15,3,32,0,7
7,0,19,0,7
7,0,15,0,7
7,0,34,2,7
7,2,0,3,15
15,3,0,3,15
15,3,17,0,7
7,0,5,3,15
15,3,0,3,15
15,3,16,0,7
7,0,15,0,7
7,0,19,0,7
7,0,9,3,15
15,3,0,3,15
15,3,16,0,7
7,0,18,3,15
15,3,3,3,15
15,3,19,0,7
7,0,16,0,7
7,0,21,0,7
7,0,15,3,15
15,3,0,3,15
15,3,0,3,15
15,3,35,1,6
6,1,27,0,7
7,0,2,2,7
7,2,21,2,7
7,2,8,2,7
7,2,0,1,14
14,1,1,1,14
14,1,0,1,14
14,1,2,2,7
7,2,0,2,7
7,2,2,2,7
